att_date,[01]usi_id,[01]grade_level,[156]att_code,[156]description,Campus
8/26/2014,8193205941,6,P,Present and On Time,WP
8/26/2014,2134704682,4,P,Present and On Time,WP
8/26/2014,9672781451,4,P,Present and On Time,WP
8/26/2014,2397531022,5,P,Present and On Time,WP
8/26/2014,9363138518,5,P,Present and On Time,WP
8/26/2014,9165231570,4,P,Present and On Time,WP
8/26/2014,4622687275,4,P,Present and On Time,WP
8/26/2014,6259623413,5,P,Present and On Time,WP
8/26/2014,6048800582,5,P,Present and On Time,WP
8/26/2014,1029603014,7,P,Present and On Time,WP
8/26/2014,6505981969,7,P,Present and On Time,WP
8/26/2014,7475256879,4,P,Present and On Time,WP
8/26/2014,1894248138,4,P,Present and On Time,WP
8/26/2014,6876512231,5,P,Present and On Time,WP
8/26/2014,6439152483,5,P,Present and On Time,WP
8/26/2014,8728283826,5,P,Present and On Time,WP
8/26/2014,9701219147,7,P,Present and On Time,WP
8/26/2014,6890077766,7,P,Present and On Time,WP
8/26/2014,9921890923,4,P,Present and On Time,WP
8/26/2014,3757995044,4,P,Present and On Time,WP
8/26/2014,3429412790,7,P,Present and On Time,WP
8/26/2014,1111767884,7,P,Present and On Time,WP
8/26/2014,6718317926,8,P,Present and On Time,WP
8/26/2014,1381533558,8,P,Present and On Time,WP
8/26/2014,5963923115,4,P,Present and On Time,WP
8/26/2014,2312790485,5,P,Present and On Time,WP
8/26/2014,4160172058,4,P,Present and On Time,WP
8/26/2014,3415984605,4,P,Present and On Time,WP
8/26/2014,1547898728,6,P,Present and On Time,WP
8/26/2014,5224894719,4,P,Present and On Time,WP
8/26/2014,5994342748,4,P,Present and On Time,WP
8/26/2014,7092861807,5,P,Present and On Time,WP
8/28/2014,3152272151,7,P,Present and On Time,WP
8/28/2014,6890077766,7,P,Present and On Time,WP
8/28/2014,7949677049,7,P,Present and On Time,WP
8/28/2014,6054812457,7,P,Present and On Time,WP
8/28/2014,6287659203,7,P,Present and On Time,WP
8/28/2014,6237512433,7,P,Present and On Time,WP
8/28/2014,5513040199,7,P,Present and On Time,WP
8/28/2014,9674781781,7,P,Present and On Time,WP
8/28/2014,8513193069,7,P,Present and On Time,WP
8/28/2014,1075486538,7,P,Present and On Time,WP
8/28/2014,9701219147,7,P,Present and On Time,WP
8/28/2014,3429412790,7,P,Present and On Time,WP
8/28/2014,2606886183,7,P,Present and On Time,WP
8/28/2014,8932996949,7,P,Present and On Time,WP
8/28/2014,1025313526,7,P,Present and On Time,WP
8/28/2014,9518899243,7,P,Present and On Time,WP
8/28/2014,4861882126,7,P,Present and On Time,WP
8/28/2014,3169424332,7,P,Present and On Time,WP
8/28/2014,3532418728,7,P,Present and On Time,WP
8/28/2014,5907584782,7,X,Excused Absent,WP
8/28/2014,9576785528,4,P,Present and On Time,WP
8/28/2014,3853529444,4,P,Present and On Time,WP
8/28/2014,9075724393,4,P,Present and On Time,WP
8/28/2014,4803383194,4,P,Present and On Time,WP
8/28/2014,2339159988,4,P,Present and On Time,WP
8/28/2014,9052363984,4,P,Present and On Time,WP
8/28/2014,3919492770,4,P,Present and On Time,WP
8/28/2014,9024818027,4,P,Present and On Time,WP
8/28/2014,9242623103,4,P,Present and On Time,WP
8/28/2014,9564275462,4,P,Present and On Time,WP
8/28/2014,3757995044,4,P,Present and On Time,WP
8/28/2014,4867558441,4,T,Tardy,WP
8/28/2014,4622687275,4,P,Present and On Time,WP
8/28/2014,8525362373,4,P,Present and On Time,WP
8/28/2014,6320353018,4,T,Tardy,WP
8/28/2014,6557207112,4,P,Present and On Time,WP
8/28/2014,9140825016,4,P,Present and On Time,WP
8/28/2014,5224894719,4,P,Present and On Time,WP
8/28/2014,1474846961,4,P,Present and On Time,WP
8/28/2014,5213172480,4,P,Present and On Time,WP
8/28/2014,9921890923,4,P,Present and On Time,WP
8/28/2014,1925310645,4,T,Tardy,WP
8/28/2014,6945094412,4,P,Present and On Time,WP
8/28/2014,1274852919,4,P,Present and On Time,WP
8/28/2014,6794499904,3,P,Present and On Time,MS
8/28/2014,7703312209,3,P,Present and On Time,MS
8/28/2014,6142872951,3,P,Present and On Time,MS
8/28/2014,5823384114,3,P,Present and On Time,MS
8/28/2014,1864744419,3,P,Present and On Time,MS
8/28/2014,1091789436,3,T,Tardy,MS
8/28/2014,6685003332,3,P,Present and On Time,MS
8/28/2014,8687334417,3,P,Present and On Time,MS
8/28/2014,6892408796,3,P,Present and On Time,MS
8/28/2014,9138493861,3,T,Tardy,MS
8/28/2014,9461563973,3,P,Present and On Time,MS
8/28/2014,1495874327,3,P,Present and On Time,MS
8/28/2014,4144289788,3,P,Present and On Time,MS
8/28/2014,8816094350,3,P,Present and On Time,MS
8/28/2014,7646463248,3,P,Present and On Time,MS
8/28/2014,2311678610,3,P,Present and On Time,MS
8/28/2014,3449579513,3,P,Present and On Time,MS
8/28/2014,4812516715,3,P,Present and On Time,MS
8/28/2014,9983173312,3,P,Present and On Time,MS
8/28/2014,1479075685,3,P,Present and On Time,MS
8/28/2014,2395028224,3,P,Present and On Time,MS
8/28/2014,2934413624,3,P,Present and On Time,MS
8/28/2014,9959422808,5,P,Present and On Time,WP
8/28/2014,3161838246,5,P,Present and On Time,WP
8/28/2014,1962322866,5,P,Present and On Time,WP
8/28/2014,8996406933,5,P,Present and On Time,WP
8/28/2014,7553569851,5,P,Present and On Time,WP
8/28/2014,2929745902,5,P,Present and On Time,WP
8/28/2014,8631417261,5,P,Present and On Time,WP
8/28/2014,3782845617,5,P,Present and On Time,WP
8/28/2014,6416232013,5,P,Present and On Time,WP
8/28/2014,2507400061,5,P,Present and On Time,WP
8/28/2014,1149985615,5,P,Present and On Time,WP
8/28/2014,4458932391,5,P,Present and On Time,WP
8/28/2014,3177108226,5,P,Present and On Time,WP
8/28/2014,7468243325,5,P,Present and On Time,WP
8/28/2014,3753998982,5,P,Present and On Time,WP
8/28/2014,6439152483,5,P,Present and On Time,WP
8/28/2014,6587804368,5,P,Present and On Time,WP
8/28/2014,9363138518,5,P,Present and On Time,WP
8/28/2014,3684336127,5,P,Present and On Time,WP
8/28/2014,1717345493,5,P,Present and On Time,WP
8/28/2014,9127766851,5,T,Tardy,WP
8/28/2014,2312790485,5,P,Present and On Time,WP
8/28/2014,6049678742,5,P,Present and On Time,WP
8/28/2014,1964302049,5,T,Tardy,WP
8/28/2014,2397531022,5,P,Present and On Time,WP
8/28/2014,3867162355,5,A,Absent,WP
8/28/2014,6048800582,5,T,Tardy,WP
8/28/2014,8411219775,5,P,Present and On Time,WP
8/28/2014,3690528596,5,P,Present and On Time,WP
8/28/2014,9608414623,5,P,Present and On Time,WP
8/28/2014,4915593244,5,P,Present and On Time,WP
8/28/2014,6876512231,5,P,Present and On Time,WP
8/28/2014,1597350710,5,P,Present and On Time,WP
8/28/2014,5297837735,5,P,Present and On Time,WP
8/28/2014,6004575912,5,P,Present and On Time,WP
8/28/2014,6259623413,5,P,Present and On Time,WP
8/28/2014,8449537782,5,P,Present and On Time,WP
8/28/2014,9070684050,5,P,Present and On Time,WP
8/28/2014,9483683720,5,P,Present and On Time,WP
8/28/2014,7029937958,5,P,Present and On Time,WP
8/28/2014,6043464332,5,P,Present and On Time,WP
8/28/2014,6872660814,5,P,Present and On Time,WP
8/28/2014,8364376166,5,P,Present and On Time,WP
8/28/2014,5927088091,5,P,Present and On Time,WP
8/28/2014,6358302080,5,P,Present and On Time,WP
8/28/2014,3194579371,0,P,Present and On Time,MS
8/28/2014,2344114319,0,P,Present and On Time,MS
8/28/2014,3786793573,0,P,Present and On Time,MS
8/28/2014,5912292894,0,X,Excused Absent,MS
8/28/2014,4118491591,0,P,Present and On Time,MS
8/28/2014,6885615897,0,P,Present and On Time,MS
8/28/2014,4551522449,0,P,Present and On Time,MS
8/28/2014,1493697269,0,P,Present and On Time,MS
8/27/2014,3763977228,2,P,Present and On Time,MS
8/27/2014,9889768747,2,P,Present and On Time,MS
8/27/2014,6575203779,2,P,Present and On Time,MS
8/27/2014,4626242344,2,P,Present and On Time,MS
8/27/2014,9796879662,2,P,Present and On Time,MS
8/27/2014,9861754212,2,P,Present and On Time,MS
8/27/2014,7861467546,2,P,Present and On Time,MS
8/27/2014,1123083637,2,P,Present and On Time,MS
8/27/2014,8318899676,2,P,Present and On Time,MS
8/27/2014,1557971854,2,P,Present and On Time,MS
8/27/2014,2958677532,2,P,Present and On Time,MS
8/27/2014,6822832363,2,P,Present and On Time,MS
8/27/2014,1075486538,7,P,Present and On Time,WP
8/27/2014,1025313526,7,P,Present and On Time,WP
8/27/2014,9518899243,7,P,Present and On Time,WP
8/27/2014,8932996949,7,T,Tardy,WP
8/27/2014,6237512433,7,P,Present and On Time,WP
8/27/2014,3169424332,7,P,Present and On Time,WP
8/27/2014,6054812457,7,P,Present and On Time,WP
8/27/2014,2606886183,7,P,Present and On Time,WP
8/27/2014,5907584782,7,X,Excused Absent,WP
8/27/2014,3532418728,7,P,Present and On Time,WP
8/27/2014,8513193069,7,P,Present and On Time,WP
8/27/2014,9701219147,7,P,Present and On Time,WP
8/27/2014,5513040199,7,P,Present and On Time,WP
8/27/2014,4861882126,7,A,Absent,WP
8/27/2014,6890077766,7,P,Present and On Time,WP
8/27/2014,9674781781,7,P,Present and On Time,WP
8/27/2014,3429412790,7,P,Present and On Time,WP
8/27/2014,7949677049,7,P,Present and On Time,WP
8/27/2014,6287659203,7,P,Present and On Time,WP
8/27/2014,3152272151,7,P,Present and On Time,WP
8/27/2014,3300143097,4,P,Present and On Time,WP
8/27/2014,2419557234,4,P,Present and On Time,WP
8/27/2014,7100398424,4,P,Present and On Time,WP
8/27/2014,1533974332,4,P,Present and On Time,WP
8/27/2014,7460503140,4,P,Present and On Time,WP
8/27/2014,4486822268,4,P,Present and On Time,WP
8/27/2014,9549307791,4,P,Present and On Time,WP
8/27/2014,1894248138,4,P,Present and On Time,WP
8/27/2014,4786126241,4,P,Present and On Time,WP
8/27/2014,6778687612,4,P,Present and On Time,WP
8/27/2014,7105794479,4,P,Present and On Time,WP
8/27/2014,3832366551,4,P,Present and On Time,WP
8/27/2014,1826973731,4,P,Present and On Time,WP
8/27/2014,6599661278,4,P,Present and On Time,WP
8/27/2014,7925109841,4,P,Present and On Time,WP
8/27/2014,2134704682,4,P,Present and On Time,WP
8/27/2014,9296932486,4,P,Present and On Time,WP
8/27/2014,9672781451,4,P,Present and On Time,WP
8/27/2014,3518697161,4,P,Present and On Time,WP
8/27/2014,4109394114,4,P,Present and On Time,WP
8/27/2014,8432418673,4,P,Present and On Time,WP
8/27/2014,5641536245,4,,DO NOT USE,WP
8/27/2014,5331734531,4,P,Present and On Time,WP
8/27/2014,2196858360,8,P,Present and On Time,WP
8/27/2014,4463293570,8,P,Present and On Time,WP
8/27/2014,5740484723,8,P,Present and On Time,WP
8/27/2014,2046296226,8,P,Present and On Time,WP
8/27/2014,1498601170,8,X,Excused Absent,WP
8/27/2014,2973260260,8,P,Present and On Time,WP
8/27/2014,3815407268,8,P,Present and On Time,WP
8/27/2014,2019448186,8,P,Present and On Time,WP
8/27/2014,9254440069,8,P,Present and On Time,WP
8/27/2014,7165553634,8,P,Present and On Time,WP
8/27/2014,1375256686,8,P,Present and On Time,WP
8/27/2014,1365019665,8,P,Present and On Time,WP
8/27/2014,6759961582,8,P,Present and On Time,WP
8/27/2014,1797712006,8,P,Present and On Time,WP
8/27/2014,2642657432,8,P,Present and On Time,WP
8/27/2014,9323448729,8,P,Present and On Time,WP
8/27/2014,4491063450,8,P,Present and On Time,WP
8/27/2014,4425419118,8,P,Present and On Time,WP
8/27/2014,2755874956,8,P,Present and On Time,WP
8/27/2014,7431171756,1,P,Present and On Time,MS
8/27/2014,5830785046,1,P,Present and On Time,MS
8/27/2014,4294357819,1,P,Present and On Time,MS
8/27/2014,6644664849,1,P,Present and On Time,MS
8/27/2014,7139472653,1,P,Present and On Time,MS
8/27/2014,3926215879,1,P,Present and On Time,MS
8/27/2014,5314858428,1,P,Present and On Time,MS
8/27/2014,1621326683,1,P,Present and On Time,MS
8/27/2014,4972524561,1,A,Absent,MS
8/27/2014,2823343911,1,P,Present and On Time,MS
8/27/2014,5882246385,1,P,Present and On Time,MS
8/27/2014,7678858698,1,P,Present and On Time,MS
8/27/2014,4632158178,1,P,Present and On Time,MS
8/27/2014,1814871217,1,T,Tardy,MS
8/27/2014,5433191893,1,P,Present and On Time,MS
8/27/2014,3411317752,1,P,Present and On Time,MS
8/27/2014,6163452306,1,P,Present and On Time,MS
8/27/2014,1255446676,1,P,Present and On Time,MS
8/27/2014,4498557336,1,P,Present and On Time,MS
8/27/2014,4356323599,1,P,Present and On Time,MS
8/27/2014,1091789436,3,P,Present and On Time,MS
8/27/2014,3449579513,3,P,Present and On Time,MS
8/27/2014,9461563973,3,P,Present and On Time,MS
8/27/2014,4144289788,3,P,Present and On Time,MS
8/27/2014,9651724898,3,P,Present and On Time,MS
8/27/2014,6142872951,3,P,Present and On Time,MS
8/27/2014,9138493861,3,A,Absent,MS
8/27/2014,2934413624,3,P,Present and On Time,MS
8/27/2014,5823384114,3,P,Present and On Time,MS
8/27/2014,7853273436,3,P,Present and On Time,MS
8/27/2014,7703312209,3,P,Present and On Time,MS
8/27/2014,7646463248,3,P,Present and On Time,MS
8/27/2014,6592937685,3,P,Present and On Time,MS
8/27/2014,2311678610,3,P,Present and On Time,MS
8/27/2014,6794499904,3,P,Present and On Time,MS
8/27/2014,6892408796,3,P,Present and On Time,MS
8/27/2014,1864744419,3,P,Present and On Time,MS
8/27/2014,6685003332,3,P,Present and On Time,MS
8/27/2014,1495874327,3,A,Absent,MS
8/27/2014,1479075685,3,P,Present and On Time,MS
8/27/2014,4812516715,3,P,Present and On Time,MS
8/27/2014,9983173312,3,P,Present and On Time,MS
8/27/2014,4474895105,7,P,Present and On Time,WP
8/27/2014,1111767884,7,P,Present and On Time,WP
8/27/2014,9503593435,7,P,Present and On Time,WP
8/27/2014,9906553353,7,T,Tardy,WP
8/27/2014,6542175639,7,P,Present and On Time,WP
8/27/2014,6484861476,7,P,Present and On Time,WP
8/27/2014,6630141515,7,P,Present and On Time,WP
8/27/2014,6151181255,7,P,Present and On Time,WP
8/27/2014,1744895584,7,P,Present and On Time,WP
8/27/2014,2596572666,7,P,Present and On Time,WP
8/27/2014,7592160006,7,P,Present and On Time,WP
8/28/2014,6725276431,0,P,Present and On Time,MS
8/28/2014,9695983863,0,P,Present and On Time,MS
8/28/2014,7782939518,0,P,Present and On Time,MS
8/28/2014,9149513656,0,P,Present and On Time,MS
8/28/2014,4898152252,0,P,Present and On Time,MS
8/28/2014,4186458847,0,P,Present and On Time,MS
8/28/2014,5143856248,0,P,Present and On Time,MS
8/28/2014,5987622816,0,A,Absent,MS
8/28/2014,5479174924,0,P,Present and On Time,MS
8/28/2014,1825843414,0,P,Present and On Time,MS
8/28/2014,6362734683,0,P,Present and On Time,MS
8/28/2014,3590592788,0,P,Present and On Time,MS
8/28/2014,8886473770,0,P,Present and On Time,MS
8/28/2014,3936885147,0,P,Present and On Time,MS
8/28/2014,9482276841,0,,DO NOT USE,MS
8/28/2014,1679932438,0,P,Present and On Time,MS
8/28/2014,4362311825,4,P,Present and On Time,WP
8/28/2014,1623662877,4,P,Present and On Time,WP
8/28/2014,1240559358,4,P,Present and On Time,WP
8/28/2014,3258521148,4,P,Present and On Time,WP
8/28/2014,5963923115,4,P,Present and On Time,WP
8/28/2014,1869473816,4,P,Present and On Time,WP
8/28/2014,9165231570,4,P,Present and On Time,WP
8/28/2014,9278026575,4,P,Present and On Time,WP
8/28/2014,6278405642,4,P,Present and On Time,WP
8/28/2014,9234640359,4,P,Present and On Time,WP
8/28/2014,3538408817,4,P,Present and On Time,WP
8/28/2014,5829271815,4,P,Present and On Time,WP
8/28/2014,1615064764,4,P,Present and On Time,WP
8/28/2014,4341283723,4,T,Tardy,WP
8/28/2014,8386194303,4,P,Present and On Time,WP
8/28/2014,3415984605,4,P,Present and On Time,WP
8/28/2014,6331701460,4,P,Present and On Time,WP
8/28/2014,1900329115,4,P,Present and On Time,WP
8/28/2014,2629241245,4,P,Present and On Time,WP
8/28/2014,4100413800,4,P,Present and On Time,WP
8/28/2014,2579537465,6,P,Present and On Time,WP
8/28/2014,8818119891,6,P,Present and On Time,WP
8/28/2014,4168588032,6,P,Present and On Time,WP
8/28/2014,5351619508,6,P,Present and On Time,WP
8/28/2014,4661408599,6,P,Present and On Time,WP
8/28/2014,1901312344,6,P,Present and On Time,WP
8/28/2014,9061615239,6,P,Present and On Time,WP
8/28/2014,6901605501,6,T,Tardy,WP
8/28/2014,3227578435,6,P,Present and On Time,WP
8/28/2014,3555781280,6,T,Tardy,WP
8/28/2014,2267769441,6,P,Present and On Time,WP
8/28/2014,4745605879,6,P,Present and On Time,WP
8/28/2014,9293971746,6,P,Present and On Time,WP
8/28/2014,3603311710,6,P,Present and On Time,WP
8/28/2014,5288632109,6,P,Present and On Time,WP
8/28/2014,8280121792,6,P,Present and On Time,WP
8/28/2014,8337158374,6,P,Present and On Time,WP
8/28/2014,3267639131,6,P,Present and On Time,WP
8/28/2014,9085093714,6,P,Present and On Time,WP
8/28/2014,3795104647,6,T,Tardy,WP
8/28/2014,3640418070,6,P,Present and On Time,WP
8/28/2014,9427974521,6,P,Present and On Time,WP
8/28/2014,7629459886,6,T,Tardy,WP
8/28/2014,6718317926,8,P,Present and On Time,WP
8/28/2014,7050173602,8,P,Present and On Time,WP
8/28/2014,1941923535,8,P,Present and On Time,WP
8/28/2014,8544366461,8,P,Present and On Time,WP
8/28/2014,4949794766,8,P,Present and On Time,WP
8/28/2014,7704817117,8,P,Present and On Time,WP
8/28/2014,6043437840,8,P,Present and On Time,WP
8/28/2014,7144015590,8,P,Present and On Time,WP
8/28/2014,7576233527,8,P,Present and On Time,WP
8/28/2014,3962632027,8,P,Present and On Time,WP
8/28/2014,8453862588,8,P,Present and On Time,WP
8/28/2014,5137463925,8,P,Present and On Time,WP
8/28/2014,5792816716,8,P,Present and On Time,WP
8/28/2014,1039535803,8,P,Present and On Time,WP
8/28/2014,1381533558,8,P,Present and On Time,WP
8/28/2014,3226786876,8,P,Present and On Time,WP
8/28/2014,1136127828,8,P,Present and On Time,WP
8/28/2014,6368435941,8,P,Present and On Time,WP
8/28/2014,2077839871,8,P,Present and On Time,WP
8/28/2014,9616755767,8,P,Present and On Time,WP
8/28/2014,2183562965,8,P,Present and On Time,WP
8/28/2014,4798746885,8,T,Tardy,WP
8/28/2014,3729735624,8,T,Tardy,WP
8/28/2014,3861717212,1,P,Present and On Time,MS
8/28/2014,4418596674,1,P,Present and On Time,MS
8/28/2014,9301653387,1,P,Present and On Time,MS
8/28/2014,2297496486,1,P,Present and On Time,MS
8/28/2014,2423395566,1,X,Excused Absent,MS
8/28/2014,7417971954,1,P,Present and On Time,MS
8/28/2014,9723562944,1,P,Present and On Time,MS
8/28/2014,6613128980,1,P,Present and On Time,MS
8/28/2014,1165854473,1,P,Present and On Time,MS
8/28/2014,2471747671,1,P,Present and On Time,MS
8/28/2014,1345337736,1,P,Present and On Time,MS
8/28/2014,3595538455,1,P,Present and On Time,MS
8/28/2014,4929128943,1,P,Present and On Time,MS
8/28/2014,4529736229,1,P,Present and On Time,MS
8/28/2014,5415825312,1,P,Present and On Time,MS
8/28/2014,7878691704,1,P,Present and On Time,MS
8/28/2014,8962712873,1,P,Present and On Time,MS
8/28/2014,4439416128,1,P,Present and On Time,MS
8/28/2014,6809691182,3,P,Present and On Time,MS
8/28/2014,3463220189,3,P,Present and On Time,MS
8/28/2014,5571663967,3,P,Present and On Time,MS
8/28/2014,8925535831,3,P,Present and On Time,MS
8/28/2014,4752177625,3,T,Tardy,MS
8/28/2014,7537009110,3,P,Present and On Time,MS
8/28/2014,4312861722,3,P,Present and On Time,MS
8/28/2014,2847201222,3,P,Present and On Time,MS
8/28/2014,8190301141,3,P,Present and On Time,MS
8/28/2014,5199531057,3,P,Present and On Time,MS
8/28/2014,8137561765,3,P,Present and On Time,MS
8/28/2014,7416116775,3,P,Present and On Time,MS
8/28/2014,8768446853,3,P,Present and On Time,MS
8/28/2014,7984968152,3,P,Present and On Time,MS
8/28/2014,8885506941,3,P,Present and On Time,MS
8/28/2014,4860976317,3,P,Present and On Time,MS
8/28/2014,3858590470,3,P,Present and On Time,MS
8/28/2014,1396368100,3,P,Present and On Time,MS
8/28/2014,5724829544,3,X,Excused Absent,MS
8/28/2014,3596912165,3,P,Present and On Time,MS
8/28/2014,5256031073,3,P,Present and On Time,MS
8/28/2014,9737996662,3,P,Present and On Time,MS
8/28/2014,3805412719,5,T,Tardy,WP
8/28/2014,8147690163,5,T,Tardy,WP
8/28/2014,8514303154,5,X,Excused Absent,WP
8/28/2014,7743524833,6,P,Present and On Time,WP
8/28/2014,8499155270,6,T,Tardy,WP
8/28/2014,8407188098,6,P,Present and On Time,WP
8/28/2014,4615325797,6,A,Absent,WP
8/27/2014,7972260973,2,P,Present and On Time,MS
8/27/2014,3748804894,2,P,Present and On Time,MS
8/27/2014,6483904467,2,P,Present and On Time,MS
8/27/2014,4397896006,2,P,Present and On Time,MS
8/27/2014,7600576633,1,P,Present and On Time,MS
8/27/2014,4926414678,1,P,Present and On Time,MS
8/27/2014,4543254457,1,P,Present and On Time,MS
8/27/2014,2562978498,1,P,Present and On Time,MS
